LEA,District,In-District FTE Pupils,Out-of-District FTE Pupils,Total FTE Pupils,Administration,Instructional Leadership,Teachers,Other Teaching Services,Professional Development,"Instructional Materials, Equipment and Technology","Guidance, Counseling and Testing",Pupil Services,Operations and Maintenance,"Insurance, Retirement Programs and Other","Total
In-District Expenditures",Instructional Services,Total Expenditures,year
0189,Milton,4439.1,65.5,4504.6,498.498119,1223.034178,6044.597554,1142.98957,147.2127301,206.8124169,451.4538983,1000.186975,1129.120542,2626.871888,14470.77787,9216.100347,15508.44116,2020-21
0191,Monson,921.7,106.6,1028.3,740.5739395,1186.39362,5605.816426,1752.409678,473.1637192,325.1730498,615.9021374,2153.426278,1551.094716,2685.998698,17089.95226,9958.858631,17689.60323,2020-21
0196,Nahant,156.6,130.2,286.8,2203.128991,1165.747126,4811.002554,950.5491699,14.20817369,386.5006386,918.2950192,851.5197957,2356.679438,2473.754789,16131.3857,8246.302682,16306.45049,2020-21
0197,Nantucket,1673.2,9.3,1682.5,614.454339,1293.21181,8390.389672,1853.626584,269.2953622,533.3970834,830.6000478,1617.027851,2937.213722,5179.558929,23518.7754,13170.52056,23863.12868,2020-21
0198,Natick,5510.2,134.2,5644.4,524.9098944,1275.572061,6372.592519,1394.704216,83.89282966,270.3080741,589.8221262,1636.125863,1010.914667,2312.172751,15471.015,9986.891826,16744.78118,2020-21
0199,Needham,5728.4,98.4,5826.8,813.0089292,1532.558454,6852.431318,1673.486249,258.1437609,662.9799804,651.5957615,1148.82929,1317.652269,3254.281499,18164.96751,11631.19552,19192.90198,2020-21
0201,New Bedford,12945.7,1622.4,14568.1,489.7828623,863.4129479,5699.91866,942.1057957,274.0153101,626.3271974,879.7599203,1884.358138,1129.02794,2787.137582,15575.84635,9285.539832,15864.96366,2020-21
0204,Newburyport,2265.7,212.2,2477.9,591.9730105,874.4283489,7245.015218,1086.662021,279.1613232,267.3952377,606.9371453,1387.037697,1235.443982,3645.79127,17219.84525,10359.59929,18015.51531,2020-21
0207,Newton,12806.3,164.1,12970.4,508.9681641,1319.392799,7509.108173,2582.10701,359.9697024,298.0076212,848.6800247,1329.356254,1473.16969,3634.996525,19863.75596,12917.26533,20785.5969,2020-21
0208,Norfolk,990.7,21,1011.7,633.1462602,856.9163218,6931.872413,1959.853639,146.8244675,239.2278187,379.1591804,1259.432724,1070.644998,2250.372464,15727.45029,10513.85384,15953.09776,2020-21
0209,North Adams,1339,224.4,1563.4,556.523525,1450.270351,6180.654966,1751.126214,203.5220314,466.6478566,486.8707991,2330.23301,1367.637043,4284.789395,19078.27519,10539.09222,18510.31963,2020-21
0210,Northampton,2741.8,278.6,3020.4,554.6965497,922.9983952,5610.448975,1637.795973,189.8446276,407.8634474,675.4828944,1275.320957,1324.600627,2902.580422,15501.63287,9444.434313,15929.87996,2020-21
0211,North Andover,4674,105.2,4779.2,450.8226423,776.5975032,5505.602103,1467.38577,50.82514549,292.4144673,483.1776808,1749.529238,976.0478712,2291.372582,14043.775,8576.00267,14995.83037,2020-21
0212,North Attleborough,4189.4,209.7,4399.1,397.661985,780.0294648,5554.228023,1172.723674,32.66328591,353.6185229,309.7809113,1100.849931,956.4058338,2590.06236,13248.02399,8203.043882,13845.33913,2020-21
0213,Northborough,1603.4,68.2,1671.6,530.200474,853.5475552,7976.955021,2178.381284,48.24859673,311.9746164,713.0794187,1062.166534,1219.588231,3204.517737,18098.65947,12082.18649,19241.9689,2020-21
0214,Northbridge,2005.1,229,2234.1,461.4730836,1051.77647,5923.332153,1398.109321,64.81707147,313.5166675,488.7980649,1328.419745,1290.577183,2522.590394,14843.41015,9240.349748,15364.9648,2020-21
0215,North Brookfield,551.1,137.7,688.8,842.6421884,902.1362366,5275.911323,1781.731101,49.10967157,191.7250408,446.1366177,1542.133152,1417.717111,2860.299764,15309.54221,8646.749991,14536.13214,2020-21
0217,North Reading,2407.7,40.8,2448.5,455.0773518,1151.422254,6999.331927,1348.871957,115.2830211,320.47481,455.9534784,1313.099568,1295.960917,2867.592931,16323.06821,10391.33745,17378.93907,2020-21
0218,Norton,2439,158.8,2597.8,480.0373104,841.8972243,6015.289873,1132.203362,35.79868799,217.7726199,756.0164002,1260.467437,1184.222222,2699.593551,14623.29869,8998.978167,15749.59061,2020-21
0219,Norwell,2211.3,45.1,2256.4,517.4210193,1083.932221,6617.350364,1128.461443,50.00015828,394.6791887,545.3355221,1407.398209,1151.378547,2826.005987,15721.96266,9819.758897,16830.82956,2020-21
0220,Norwood,3527.1,141.5,3668.6,548.0571716,787.1155879,7014.293249,1409.329747,79.24887585,443.1107936,520.5922599,1407.920147,1489.194304,2993.667044,16692.52918,10253.69051,18123.5312,2020-21
0221,Oak Bluffs,427.8,62.6,490.4,639.6166433,1641.657317,10378.95979,2666.919121,82.40065451,565.932936,477.026648,1315.095839,1674.97195,5450.951379,24893.53228,15812.89647,24020.02673,2020-21
0223,Orange,549.6,89.1,638.7,725.2274381,1065.498544,4957.465429,2662.030568,100.9516012,160.7951237,484.7034207,1700.753275,701.7194323,2560.642285,15119.78712,9431.444687,14767.99828,2020-21
0224,Orleans,194.5,17.7,212.2,1751.979434,1448.575835,10922.39589,3009.413882,35.79948586,367.2390746,839.4013368,1814.832905,1386.529563,6184.061697,27760.2291,16622.8255,27081.30801,2020-21
0226,Oxford,1578,152.3,1730.3,638.1731749,1069.227871,5431.507497,1097.305805,93.64252852,373.1368314,594.3594867,1420.186492,1124.351648,2401.676096,14243.56743,8659.180019,14784.35683,2020-21
0227,Palmer,1282.7,152.7,1435.4,606.351758,774.5212365,6561.78868,1136.828113,105.6239495,272.414181,557.2488579,1727.349567,968.5576674,3303.239713,16013.92372,9408.425018,16337.93464,2020-21
0229,Peabody,6000.3,221.9,6222.2,363.7921437,930.2215906,6383.034612,943.9458472,4.397220139,324.9721747,510.6945319,1105.391854,859.6086112,3118.10142,14544.16,9097.265976,15614.31868,2020-21
0230,Pelham,124.6,less than 6,128.6,574.1573034,1609.117175,6860.064205,2324.269663,79.43820225,327.5682183,581.5730337,1060.417335,1303.547352,4168.12199,18888.27448,11782.0305,18456.8507,2020-21
0231,Pembroke,2717.8,185.4,2903.2,463.8540731,1284.415001,6064.657031,913.7820369,32.28249319,175.149794,481.8167157,1332.728082,1072.527953,2788.682979,14609.89616,8952.103072,15671.73854,2020-21
0234,Petersham,132.3,10,142.3,497.7626606,1515.540438,3856.371882,1629.380197,81.60997732,703.8095238,446.1904762,995.1398337,1156.439909,1963.537415,12845.78231,8232.902494,13097.71609,2020-21
0236,Pittsfield,5265.3,839.5,6104.8,378.002393,1037.775435,6090.501396,1318.317475,316.5743642,934.1469622,614.7264163,1460.263803,1415.82265,4224.262245,17790.39314,10312.04205,17152.27821,2020-21
0238,Plainville,711.2,52.9,764.1,742.462036,758.8554556,6008.203037,1980.466817,457.8248031,399.8922525,242.3368954,1171.605737,1851.515748,3453.489876,17066.65266,9847.57926,17676.54675,2020-21
0239,Plymouth,7398.4,682.5,8080.9,555.7566501,1192.272654,6510.352669,1345.298308,144.91363,377.8176944,522.5956964,1724.745034,1166.371926,3833.661109,17373.78537,10093.25065,18115.37931,2020-21
0240,Plympton,217.4,12.1,229.5,661.5314167,880.4161914,6903.56058,1332.347976,209.7026679,978.9517939,778.4280589,1064.837075,1476.926495,1631.029853,15917.73211,11083.40727,18147.75834,2020-21
0242,Provincetown,132.6,39.1,171.7,2004.476007,3215.111011,17894.86486,3231.724811,405.7166667,1197.786727,784.9778281,2381.854977,3907.909955,10439.13847,45463.56131,26730.1819,40538.16925,2020-21
0243,Quincy,9624.9,239.2,9864.1,351.039643,919.8533554,6378.204175,761.3749868,225.1367671,297.7481252,498.6548577,1031.625336,1189.985249,4134.935572,15788.55807,9080.972267,17367.03597,2020-21
0244,Randolph,2768.4,623.1,3391.5,688.9141743,1413.138636,7304.249025,1468.155252,389.7749603,217.9486346,919.4646727,1851.882642,1145.003251,3766.052594,19164.58384,11712.73118,19235.77618,2020-21
0246,Reading,4137.2,59.7,4196.9,419.7951682,1017.098738,6149.008706,1231.073153,114.8076356,530.866238,464.2305303,972.5862661,1138.849536,2206.55896,14244.87493,9507.085002,15249.82249,2020-21
0248,Revere,7509.8,662.7,8172.5,442.9256438,1000.237116,6452.625041,469.0561586,141.0307864,518.1030533,361.6618285,1422.503795,1050.454073,2283.745772,14142.34327,8942.713983,16018.47127,2020-21
0249,Richmond,170.6,40.3,210.9,648.1091442,1580.863951,8654.077433,1228.047011,134.2886284,315.7349355,,2332.890739,1788.528136,3407.919285,20090.45926,#¡VALOR!,18342.69616,2020-21
0250,Rochester,506.4,14.8,521.2,500.3751975,891.8680885,6830.363349,1045.177725,101.2105055,298.1417852,731.7614534,948.8487362,852.9581359,2022.908768,14223.61374,9898.522907,14805.33193,2020-21
0251,Rockland,2282.6,168.3,2450.9,537.2535705,1361.813721,5554.395426,1103.18316,143.99632,415.287488,480.7425743,1336.363796,883.9950057,3836.392272,15653.42333,9059.418689,16474.21074,2020-21
0252,Rockport,845.2,47,892.2,506.6019877,1471.688358,8389.395409,1460.28514,227.1332229,196.510885,581.9522007,1260.093469,926.7581637,4567.01964,19587.43848,12326.96522,21451.11746,2020-21
0253,Rowe,73,26,99,1018.724521,2234.296301,7968.037671,2879.222877,130.9706849,593.0352055,350.6871233,2292.087945,2114.149726,6424.968219,26006.18027,14156.24986,24394.46626,2020-21
0258,Salem,3589.1,1005,4594.1,964.7629127,1673.8017,8749.319969,1182.639144,200.4797665,1038.942481,745.1854783,1826.656457,1198.764281,3509.394297,21089.94649,13590.36854,20199.86963,2020-21
0261,Sandwich,2487.2,337,2824.2,739.4463654,1123.460116,6535.344564,1611.16798,309.3229334,322.1172403,459.9155677,1404.729817,1681.205774,4138.898762,18325.60912,10361.3284,19030.80979,2020-21
0262,Saugus,2627.1,321.4,2948.5,457.2731415,833.7686194,6288.326798,1070.317411,84.42589547,271.5908188,540.4234289,1201.313532,813.7573027,4523.520901,16084.71785,9088.852971,16671.93502,2020-21
0263,Savoy,57.8,23.3,81.1,1047.22827,2286.417993,5061.365398,2154.825779,28.59377163,303.3365052,250.817301,1418.379066,1745.24827,4495.533045,18791.7454,10085.35675,16901.04617,2020-21
0264,Scituate,2976.9,70.5,3047.4,434.8143841,1472.593607,7361.261235,802.5989654,46.14699856,346.3062582,552.9843125,1287.97578,863.5721724,2507.327757,15675.58147,10581.89138,16627.7425,2020-21
0265,Seekonk,2085,38,2123,672.8920576,779.3955444,6382.264288,1549.827808,134.8248153,473.4133573,675.4935683,1210.639957,1495.028734,2749.657448,16123.43758,9995.219381,17023.56294,2020-21
0266,Sharon,3666.3,53.3,3719.6,507.6643701,979.9105774,6935.752893,1347.761154,36.59329842,353.6812754,571.82769,1830.211382,933.2078281,3128.932242,16625.54271,10225.52689,17707.94958,2020-21
0269,Sherborn,414.1,less than 6,418.1,795.6822024,1396.665057,7941.226757,2709.239314,126.2496981,351.9681236,477.3846897,872.2844723,1462.103357,2799.082347,18931.88602,13002.73364,21731.337,2020-21
0271,Shrewsbury,6268.8,233,6501.8,370.8650778,841.1707966,5460.04546,1652.729709,187.2860994,370.9160142,472.6202782,1371.079792,775.4743188,2034.751627,13536.93917,8984.768358,14377.54642,2020-21
0272,Shutesbury,124.8,15,139.8,937.6442308,1541.338141,8203.974359,3559.575321,162.0833333,711.0576923,383.036859,1815.240385,1915.689103,3962.769792,23192.40921,14561.06571,21623.14499,2020-21
0273,Somerset,1756.2,55.6,1811.8,413.4092928,917.4498918,5913.132046,1113.771097,90.0862658,519.8399954,146.452568,1045.900809,969.7910261,3762.052386,14891.88538,8700.731864,16081.54382,2020-21
0274,Somerville,4988.1,490,5478.1,799.0093903,1814.429526,7899.259957,1204.573359,560.4528758,544.8843347,650.0307331,1741.318424,1659.085161,3085.96629,19959.01005,12673.63079,20971.74025,2020-21
0275,Southampton,492,68.5,560.5,412.3897967,850.6431911,5853.766646,1165.00563,33.30752033,177.3717276,269.6981301,923.9726423,739.5211789,2105.985772,12531.66224,8349.792846,13180.4962,2020-21
0276,Southborough,1280,16.4,1296.4,575.4582031,975.3482891,8329.601023,2325.864688,60.0625625,376.25375,542.7102891,1101.501766,1572.724813,3534.686859,19394.21224,12609.8406,20696.07166,2020-21
0277,Southbridge,1892.6,372.7,2265.3,841.1616031,2386.511133,5925.999329,1806.153038,404.6412554,431.4593416,224.0265613,2471.354766,1316.493342,2583.583113,18391.38348,11178.79066,18028.03859,2020-21
0278,South Hadley,1904.3,252.9,2157.2,512.4585096,627.4389539,5583.660222,1501.854225,73.64280838,746.8446463,486.8728667,1474.93448,1008.534286,2460.559886,14476.80088,9020.313722,15075.65226,2020-21
0281,Springfield,24906.3,5363.2,30269.5,406.7533548,1090.235152,5799.565185,1389.614676,383.1840153,1382.23527,482.5119034,2148.367389,1092.905444,3001.445644,17176.81803,10527.3462,16932.12674,2020-21
0284,Stoneham,2382,170.9,2552.9,445.0527582,1195.262771,6501.009136,1274.664244,100.9363266,758.9901511,575.2893787,892.8978557,1507.36157,3846.835651,17098.29984,10406.15201,17865.39858,2020-21
0285,Stoughton,3473.2,211.3,3684.5,355.0118795,1220.575751,7637.046689,937.6985403,98.33064609,672.0015061,508.7369832,1433.1526,1216.672193,1969.45919,16048.68598,11074.39012,17091.10842,2020-21
0287,Sturbridge,901.6,32.8,934.4,503.5226264,699.1426353,6356.732476,2154.980035,43.56810115,474.9556344,416.4973381,1058.327418,862.7950311,1955.024401,14525.5457,10145.87622,16751.09589,2020-21
0288,Sudbury,2667.1,66.2,2733.3,379.920138,1581.033707,7385.389749,1912.638821,183.9683551,509.5193281,693.2882157,1026.725657,863.8813693,2708.193169,17244.55851,12265.83818,17800.50452,2020-21
0289,Sunderland,222.6,15.8,238.4,516.7011231,1010.762444,6506.292857,4033.344519,75.96109614,709.4055705,467.9313567,659.2299641,1389.220665,1646.212758,17015.06235,12803.69784,16268.03851,2020-21
0290,Sutton,1364.6,47.4,1412,485.4857761,847.6652426,5943.090561,1576.673472,47.77970101,206.6276784,589.9865235,1793.279481,1488.642716,2289.352191,15268.58334,9211.823179,15818.73788,2020-21
0291,Swampscott,2218.4,95.2,2313.6,715.3998377,995.2551388,6758.24423,1700.963307,88.34926073,153.3934367,547.2376488,1041.522629,1211.974847,2927.396322,16139.73666,10243.44302,17320.65622,2020-21
0292,Swansea,2095.8,67.6,2163.4,518.8618427,764.0954576,5677.740705,818.22714,36.907954,187.6751283,435.4641521,1343.585118,1335.306174,2639.928567,13757.79224,7920.110537,14049.62905,2020-21
0293,Taunton,8073,390.2,8463.2,275.6759569,793.4195863,5571.569937,892.56658,268.7023907,284.4833965,626.5571659,1631.496594,723.3140295,2747.146198,13814.93183,8437.299056,14791.33698,2020-21
0295,Tewksbury,3356.1,173.1,3529.2,501.8303927,890.0819314,6183.70695,1471.5987,346.4976395,798.910831,449.5160931,1370.02064,1681.012082,3017.713641,16710.8889,10140.31215,18519.96909,2020-21
0296,Tisbury,299.5,85.8,385.3,735.8998331,1904.133556,12297.30551,3266.641068,62.15168614,388.1343907,838.3585977,1769.595993,3583.280367,7360.467446,32205.96845,18756.72481,28383.68168,2020-21
0298,Topsfield,650.9,7,657.9,820.8250115,996.272853,7334.324781,1726.601629,114.7119373,1053.595022,414.4000615,1275.646029,1172.253802,2082.468889,16991.10002,11639.90628,17259.14577,2020-21
0300,Truro,114,127.5,241.5,2780.418158,3251.432719,11564.42228,5066.961053,250.0917544,471.6919298,1276.882456,4420.514912,4327.891667,8591.175789,42001.48272,21881.48219,30973.6913,2020-21
0301,Tyngsborough,1640.7,129.1,1769.8,563.6063875,887.6156519,6513.214482,1160.719815,134.1768757,203.2851832,510.1670019,1459.860425,1239.182666,2184.992381,14856.82087,9409.179009,15894.86665,2020-21
0304,Uxbridge,1720.5,224.2,1944.7,832.8380936,784.7021215,5800.197036,1797.367626,114.7131648,325.9360651,476.8596338,1296.785818,1356.479035,2895.617158,15681.49575,9299.775647,16322.3505,2020-21
0305,Wakefield,3496.3,124.6,3620.9,406.7393616,1018.535989,6278.73266,1044.255356,156.2686268,509.2040157,513.574064,1280.114693,1601.215857,3121.074279,15929.7149,9520.570712,16887.6476,2020-21
0306,Wales,142,19.9,161.9,626.2112676,849.7253521,6048.584507,1551.880282,36.34507042,168.0070423,226.8450704,1485.183099,1382.035211,3742.359437,16117.17634,8881.387324,17318.17196,2020-21
0307,Walpole,3719.6,115.4,3835,389.2274734,1230.273403,6520.353503,1381.875804,419.2935611,215.4674535,585.8841327,1539.547169,1131.720446,2358.919913,15772.56286,10353.14786,16648.97327,2020-21
0308,Waltham,5774.6,188.9,5963.5,551.8198958,1180.313268,7814.168699,1468.974648,381.5194126,341.5548713,788.7592214,1537.760614,1591.119776,5429.241466,21085.23187,11975.29012,21570.67806,2020-21
0309,Ware,1140.9,219,1359.9,504.3693575,868.2014199,5562.11675,1713.472697,82.71540012,373.0879131,468.0375142,1861.290209,1092.547988,2988.019984,15513.85923,9067.631694,14803.669,2020-21
0310,Wareham,2102.7,375.1,2477.8,513.6496029,1685.028872,6972.535355,1630.217397,135.486484,186.1348171,736.6624245,1967.881879,1295.636363,4155.030708,19278.2639,11346.06535,18746.28173,2020-21
0314,Watertown,2675.6,156.6,2832.2,757.2320227,1583.632456,8421.839214,1820.05681,422.3572283,555.3315144,962.9342951,1454.150471,1524.967858,3843.097997,21345.59987,13766.15152,22879.98199,2020-21
0315,Wayland,2729.8,58.9,2788.7,818.5423035,1414.255081,8266.223024,1841.132138,160.7184702,353.1326841,737.5418932,1242.969602,1374.474621,2735.921969,18944.91179,12773.00329,19497.06789,2020-21
0316,Webster,1819.2,220.8,2040,511.4330475,1011.777155,5658.325638,1828.538918,70.68491645,382.57146,530.5216579,1782.538478,1026.590809,2946.085092,15749.06717,9482.419745,16162.22353,2020-21
0317,Wellesley,4882.2,51.2,4933.4,396.0430646,1790.585351,8142.625601,2233.782688,329.3379911,771.4208205,841.5183688,1300.387512,1480.822052,2767.239791,20053.76324,14109.27082,21516.35612,2020-21
0318,Wellfleet,104.5,24.6,129.1,2087.990431,2813.08134,10083.03349,5461.23445,46.4784689,469.3397129,952.9856459,2984.995215,2471.023923,5933.655502,33303.81818,19826.15311,28837.83114,2020-21
0321,Westborough,3963.1,52.8,4015.9,417.5744619,1308.492433,6939.437597,1453.021418,60.96160834,486.5651434,611.1566829,1130.349825,1323.27339,2552.941682,16283.77424,10859.63488,16935.67406,2020-21
0322,West Boylston,910.3,82.2,992.5,830.8650555,831.5085137,7396.493464,1034.916819,29.28616939,459.8581127,455.4209162,1297.215599,1138.701527,3282.137197,16756.40337,10207.48399,17515.6282,2020-21
0323,West Bridgewater,1371.7,38.9,1410.6,498.04622,804.6875264,5326.481009,892.8898447,31.7394474,154.8736969,351.5681271,1307.359379,946.6038419,2262.867245,12577.11634,7562.239652,13388.26855,2020-21
0325,Westfield,5262.1,287.2,5549.3,333.3330799,928.4850155,6009.209251,1086.546746,98.34058646,588.855685,541.5079493,1239.343798,1008.790977,3060.327056,14894.74014,9252.945233,15654.99506,2020-21
0326,Westford,4939.2,91.4,5030.6,371.5381276,1048.13096,6516.075144,1181.428215,36.0869736,235.5483613,512.4245161,1367.342604,1171.289124,2308.534783,14748.39881,9529.69417,15756.91039,2020-21
0327,Westhampton,121,26,147,649.3650413,1777.226116,7900.994959,1949.219669,33.32561983,452.3199174,433.5421488,1487.516529,859.7952893,3080.826446,18624.13174,12546.62843,18415.60476,2020-21
0330,Weston,2042.4,30.8,2073.2,811.932501,1753.850103,9359.157207,2199.951841,482.9061888,790.0632932,1184.186673,2167.07122,2216.350994,4983.997346,25949.46737,15770.11531,27039.26248,2020-21
0331,Westport,1438.1,138.4,1576.5,614.943328,853.0540296,6567.699743,1759.454141,94.77505041,440.9992351,565.1512412,1563.949656,1134.140185,2450.843474,16045.01008,10281.13344,16013.16334,2020-21
0332,West Springfield,4104.8,172.8,4277.6,311.6098226,893.9007991,5825.433882,1393.891054,60.52767492,308.7824011,727.7618885,1612.209121,988.6235627,2077.110456,14199.85066,9210.2977,15190.63494,2020-21
0335,Westwood,3015.8,24.4,3040.2,574.134558,1453.856357,7966.1012,2165.416473,200.5295577,468.2551893,565.5762982,1479.22906,2074.798395,2454.171033,19402.06812,12819.73508,19858.9037,2020-21
0336,Weymouth,5747,415.7,6162.7,633.2782321,987.5066991,6294.889508,1269.155559,54.29058639,353.6690447,720.3057247,1817.026047,1061.657212,2869.629372,16061.40798,9679.817122,17089.69056,2020-21
0337,Whately,127.9,9.5,137.4,550.2434715,1719.584441,6359.782095,3789.205317,142.2102424,507.1362783,638.7546521,1286.254261,1609.240109,2176.999453,18779.41032,13156.67303,18531.0377,2020-21
0340,Williamsburg,139.9,58.6,198.5,581.5290922,1656.300143,8131.580915,1525.194996,13.95318084,404.6033595,548.8849178,1510.571694,1616.172552,3533.095068,19521.88592,12280.51751,18839.10438,2020-21
0341,Williamstown,,,,,,,,,,,,,,,#¡VALOR!,,2020-21
0342,Wilmington,3176.4,70,3246.4,540.28271,987.1603073,7249.745624,863.7507871,138.6667296,124.5793981,800.5468455,1587.204382,1712.711875,3212.740524,17217.38918,10164.44969,19031.70681,2020-21
0343,Winchendon,1219.5,205.1,1424.6,620.3335465,1034.458721,5797.700738,973.5951456,84.74805248,729.223526,469.8082247,1510.633137,1359.403706,1898.567134,14478.47193,9089.534408,14382.64106,2020-21
0344,Winchester,4685.4,58.9,4744.3,675.5626243,1086.357745,6533.466191,1187.868489,39.57265335,476.4445512,579.0507022,1074.55865,858.1761024,2048.765207,14559.82292,9902.760332,15270.80647,2020-21
0346,Winthrop,1966.9,50.8,2017.7,537.784046,874.893294,5749.121679,1338.769114,78.27061366,343.2704916,445.1746301,941.7584829,1006.485678,2547.478082,13863.00611,8829.499822,14509.82305,2020-21
0347,Woburn,4491.9,180.6,4672.5,627.8243705,968.8194305,6874.546101,1443.226697,158.876422,398.0400276,591.6654422,1603.523424,1435.504114,3884.546056,17986.57209,10435.17412,18887.37284,2020-21
